http://rdfh.ch/0112/D2oSkK2-QA-gw4ZVemxIBQ,CRLR_GR_ED10_MOISSONNEUR_1941
http://rdfh.ch/0112/pKBOXI-GSEyVBBECW1Xgkw,CRLR_GR_ED9_CAMPAGNE_1972
http://rdfh.ch/0112/MBnQ02C1Q2aIC8iIEA3NMg,CRLR_GR_ED4_FEUILLETS_1929
http://rdfh.ch/0112/TQcAaNeDT1e2CmEFtJePSA,CRLR_GR_ED13_TRAITE_1932
http://rdfh.ch/0112/_CWQItLmRciQ_ALN0F03JA,CRLR_GR_ED12_SOLITUDE_1945
http://rdfh.ch/0112/BbnLAVeaS8ChIeTqMi4wbQ,CRLR_GR_ED7_ECRITS1_1950
http://rdfh.ch/0112/Cmv7mfvTTlecXLyGhwIbhQ,CRLR_GR_ED8_ECRITS2_1950
http://rdfh.ch/0112/l4W4K1uOSsGJ-mQSj5CZkA,CRLR_GR_ED2_ESSAI_1932
http://rdfh.ch/0112/t5NxkeItSUyrc3AYEcAuwA,CRLR_GR_ED5_ADIEU_1944
http://rdfh.ch/0112/Sp_Gcm6fTsGBuYitYex_SA,CRLR_GR_ED1_REQUIEM_1967
http://rdfh.ch/0112/xT56jykER8-mlgxi-jFXsA,CRLR_GR_ED11_CAVALIER_1958
http://rdfh.ch/0112/tox6BvZGSkuSmn8kuIPqzw,CRLR_GR_ED3_JORAT_1949
http://rdfh.ch/0112/K2OVZydJS42GUsMJvKhP-A,CRLR_GR_ED6_ADIEU_1927
